date_utc,Open_price,High_price,Low_price,Close_price,Volume,Quote_volume,Nb_trades,Taker_buy_base_volume,Taker_buy_quote_volume,evolution_prct,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,janvier,fevrier,mars,avril,mai,juin,juillet,aout,septembre,octobre,novembre,decembre,RSI,EMA_14,MACD,MACD_Signal
2019-09-08,10455.9,10592.5,10208.0,10381.18,23984.672018,249900964.37153128,237752,10588.592458,110370036.72549054,-0.7144305405188178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,50.90743088643986,10287.35618004237,-31.163483205769808,-103.24866169946138
2019-09-09,10381.24,10480.0,10068.5,10303.12,39835.727608,409724831.94712263,330459,18729.472684,192814736.82347485,-0.7519376410003442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49.56846368714151,10289.458022703388,-28.07781250921107,-88.21449186141133
2019-09-10,10302.58,10384.99,9953.0,10098.15,28915.412225,294323839.5070076,286763,13432.256822,136876441.42321572,-1.9893973864227643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.13696220118478,10263.950286342937,-41.691172362230645,-78.9098279615752
2019-09-11,10098.19,10293.0,9880.0,10158.33,31953.824562,321637085.47650874,309120,16583.813097,167086058.18780476,0.595950743453022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.29071410506269,10249.867581497212,-47.08111330277461,-72.54408502981508
2019-09-12,10158.75,10448.81,10040.0,10415.01,34511.162755,353390090.96777725,317881,18550.853202,190066356.88701728,2.5267932819666328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52.01218279252749,10271.886570630917,-30.291567164422304,-64.09358145673653
2019-09-13,10415.01,10439.0,10153.0,10342.06,30280.339776,311632094.25618845,304947,16763.854663,172561765.6530662,-0.7004313966093245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.624255923628354,10281.24302788013,-22.61153452423605,-55.79717207023644
2019-09-14,10344.13,10419.99,10222.33,10335.02,23621.533519,244063007.09022477,253929,13495.986691,139491411.26572925,-0.06807154474058885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50.48424902037429,10288.413290829447,-16.89832907082564,-48.01740347035429
2019-09-15,10332.81,10360.0,10252.15,10302.01,18047.654013,185853330.43704256,194733,8221.803055,84690636.88555922,-0.31939947866573837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,49.7889346915028,10290.226185385522,-14.862873754667817,-41.386497527216996
2019-09-16,10303.34,10355.0,10078.0,10251.31,28971.401657,296325130.1709013,274368,13385.302253,137008707.88664532,-0.49213697132890477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48.67995756551594,10285.037360667453,-17.143210771870145,-36.53784017614763
2019-09-17,10249.68,10275.0,10128.01,10187.82,22914.324563,233944812.560508,287483,11195.430673,114314296.20572507,-0.6193354800508422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.26034862293754,10272.075045911793,-23.799164722420755,-33.990105085402256
2019-09-18,10187.48,10258.02,10100.0,10156.99,24250.249303,247024351.59799168,299466,11753.109111,119777298.85924058,-0.3026162613787853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.550451664159795,10256.730373123553,-31.202101125585614,-33.432504293438924
2019-09-19,10156.41,10325.0,9653.0,10244.29,44826.282579,447676492.9840264,429727,22623.287763,226404409.68236712,0.8595066057956346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48.89153376769329,10255.071656707081,-29.682440459970167,-32.682491526745174
2019-09-20,10243.7,10281.0,10061.39,10168.59,25088.491069,255205290.2118373,267032,12054.384888,122687240.60518865,-0.7389482336013553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.97037629673902,10243.540769146137,-34.19230813836111,-32.984454849068364
2019-09-21,10167.92,10176.7,9900.0,9986.39,20544.175196,206034034.50803515,245439,9285.851479,93152981.29234466,-1.7917921757097166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,42.62859904381966,10209.253999926652,-51.870497252331916,-36.761663329721074
2019-09-22,9985.15,10089.0,9853.97,10028.87,22049.275256,220133631.61284167,253713,11200.611921,111864717.13240464,0.42537894073835236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,43.92995241945521,10185.202799936433,-61.74109559231147,-41.75754978223915
2019-09-23,10028.05,10049.99,9615.77,9702.25,31937.232356,314390584.62646127,332817,14940.112496,147108768.54457945,-3.2567976252558917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.983665876680924,10120.809093278242,-94.82602482628681,-52.37124479104869
2019-09-24,9702.2,9794.99,7800.0,8493.14,94007.345203,838996309.1611282,748712,42986.253127,383608082.5686317,-12.462160838980651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.684132637773615,9903.786547507809,-216.11984659277732,-85.12096515139442
2019-09-25,8497.55,8730.0,8215.64,8430.05,60783.892258,512437200.3611044,544806,30489.471994,257118054.5490336,-0.7428348055018574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.201764303442133,9707.288341173435,-313.7205349101969,-130.84087910315492
2019-09-26,8430.05,8465.99,7750.0,8063.73,67930.853749,552794530.866682,522062,33363.51365,271728779.6995455,-4.345407203990481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.59613928044233,9488.147229016977,-415.8352561285719,-187.83975450823834
2019-09-27,8063.49,8265.0,7852.15,8177.91,43882.924625,352800745.20792854,369518,23224.861135,186790633.03646183,1.4159700287584176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.643577410724177,9313.448931814713,-481.992427953468,-246.6702891972843
2019-09-28,8177.47,8315.0,8001.09,8198.81,34473.605165,280672404.6804955,319113,18215.039863,148326185.32000545,0.25556652005218616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23.21724801839457,9164.830407572752,-526.6649423125327,-302.669219820334
2019-09-29,8199.38,8229.13,7890.0,8043.82,31544.211388,253660600.3252929,322501,15507.400781,124764250.17575432,-1.8903962892175774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21.919080808508355,9015.362353229719,-568.026770459237,-355.74072994811456
2019-09-30,8043.04,8337.26,7710.0,8289.34,55865.48726,449120676.8427603,455556,29052.010951,233783108.2316931,3.052281130109824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.718396925719006,8918.559372799089,-574.3738805974335,-399.46736007797836
2019-10-01,8289.97,8500.0,8173.05,8292.44,43479.58742,363040860.0000876,387712,22520.155804,188075198.9756879,0.03739742850457084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.802699986328946,8835.07678975921,-572.5538229496105,-434.08465265230484
2019-10-02,8292.67,8373.91,8151.22,8359.94,26243.386644,216325351.8586446,261430,13652.36085,112568257.1336314,0.8139944334839999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.723915046127075,8771.725217791316,-559.2184065822312,-459.11140343829015
2019-10-03,8360.0,8393.0,8060.0,8223.96,30488.284058,250291751.27141392,281307,15321.407535,125826457.09252052,-1.6265666978471316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.02474509361383,8698.689855419141,-553.244978868961,-477.93811852442434
2019-10-04,8224.43,8232.41,8005.0,8137.13,26476.330404,215325611.6822151,259012,13236.810255,107708233.74574783,-1.0558173921079272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.961342463301293,8623.815208029922,-549.1867665139016,-492.18784812231985
2019-10-05,8137.09,8183.41,8012.98,8126.19,21907.615564,177252877.0029691,237769,10620.069822,85943843.84390093,-0.13444543715045443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,27.823028533297247,8557.4651802926,-540.6214233124883,-501.87456316035355
2019-10-06,8127.55,8153.87,7785.0,7854.25,34676.104049,275447898.032875,325795,16437.310141,130619830.63356861,-3.3464637179293044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24.569565784051434,8463.703156253587,-549.4429758092447,-511.38824569013184
2019-10-07,7855.3,8299.92,7762.0,8190.09,52202.072297,420921679.8442632,482605,28088.649704,226592301.6438216,4.275901581946084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.72163797556453,8427.221402086443,-523.3023348786774,-513.771063527841
2019-10-08,8190.82,8325.0,8088.75,8168.39,35452.657423,290675248.1414453,395685,16893.73714,138551354.17557934,-0.26495435337096085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.399477739613815,8392.710548474917,-498.58927050426064,-510.7347049231249
2019-10-09,8170.79,8670.0,8115.0,8560.74,55038.704378,462845251.8136103,537805,29211.87169,245678414.8292902,4.803272125841196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.43757753179732,8415.114475344928,-442.2466785242541,-497.03709964335076
2019-10-10,8562.15,8644.0,8414.52,8558.03,39137.946167,333925412.3041418,406932,20587.713971,175682847.81235147,-0.03165614187558008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.38705549330559,8434.169878632272,-393.27995627753444,-476.2856709701875
2019-10-11,8557.82,8779.51,8212.38,8258.5,50405.284418,424413201.53293216,471818,24618.017135,207347909.97597685,-3.4999877308212413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.09625519446804,8410.74722814797,-374.3280233916139,-455.8941414544728
2019-10-12,8257.95,8400.0,8250.0,8300.09,21339.334098,177707852.5948189,280633,11644.429544,96979920.3984342,0.5036023490948782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,40.16277700313487,8395.992931061573,-351.8960757072982,-435.0945283050379
2019-10-13,8301.98,8451.37,8160.0,8275.01,27840.739953,232149438.3639587,320051,14035.914654,117101482.90464428,-0.302165398206522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,39.711168916906274,8379.861873586698,-332.3116599921541,-414.53795464246116
2019-10-14,8275.24,8388.85,8203.0,8348.2,29810.663253,247530733.18003485,345679,15273.003755,126831374.41473168,0.8844702302474694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.76896063912168,8375.640290441806,-307.34219856299933,-393.09880342656885
2019-10-15,8346.86,8403.0,8090.0,8159.29,32773.062476,270727559.77701086,399447,16822.940015,139031758.65565604,-2.262883016698214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.14951957233764,8346.793585049567,-299.34649859926867,-374.34834246110887
2019-10-16,8159.3,8181.16,7917.0,7991.74,34733.593966,279586845.5362138,421026,17198.827976,138510455.77691367,-2.0534874970738914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.23333032622669,8299.453107042958,-303.0365171621652,-360.0859774013202
2019-10-17,7995.02,8124.92,7929.03,8070.58,29656.949158,238343204.48251528,356490,15922.046058,127960055.04589143,0.9865185804343035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.648568297768435,8268.936692770563,-296.1849189745517,-347.30576571596646
2019-10-18,8070.71,8115.0,7816.01,7947.01,31353.181416,248931322.1008505,399783,15692.63445,124639536.56963076,-1.5311167227138545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.41912078318606,8226.013133734488,-297.2989669019262,-337.30440595315844
2019-10-19,7946.89,8098.1,7866.92,7948.01,26627.889388,211909734.13572004,349746,13886.838244,110541248.17503741,0.01258334895766211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,35.452432752101416,8188.946049236556,-294.7040019800461,-328.78432515853603
2019-10-20,7949.87,8297.0,7870.0,8223.35,34286.452654,275899861.65387124,396091,18042.423677,145235373.21216157,3.464263381651511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,44.01530829340541,8193.533242671681,-267.3480151953254,-316.4970631658939
2019-10-21,8223.35,8333.0,8142.03,8197.27,30448.679539,250117281.63661337,367169,16584.000384,136247602.03863662,-0.31714568880079064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.427644426224425,8194.031476982123,-244.94901682900127,-302.1874538985154
2019-10-22,8197.28,8297.99,8000.0,8020.0,34651.828663,283535483.41051364,384699,16767.036824,137253195.95826292,-2.162549238953948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.56123839503777,8170.827280051173,-238.74969882884398,-289.49990288458116
2019-10-23,8020.06,8047.59,7300.0,7466.62,63897.457098,488220760.6464156,610241,28473.730302,217502083.43670303,-6.900000000000006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.44799800193728,8076.932976044351,-275.31616251728246,-286.66315481112144
2019-10-24,7468.47,7503.68,7337.99,7412.41,32714.383265,243246414.9489239,403778,16705.376355,124225722.47547963,-0.726031323410059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.72560377811564,7988.32991257177,-305.15203962341,-290.3609317735792
2019-10-25,7412.41,8799.0,7361.0,8655.02,90748.218174,737329544.8835196,775418,49588.976612,402740312.18785393,16.763913491023843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.68167588658486,8077.221924228868,-225.92462664817322,-277.473670748498
2019-10-26,8655.88,10370.0,8470.38,9230.0,162588.585413,1522244166.4108484,1185369,81590.336531,764040095.621218,6.643312204940011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,62.57067892391121,8230.92566766502,-115.4098771473673,-245.0609120282719
2019-10-27,9230.0,9794.98,9074.34,9529.93,93833.541604,887438297.7462668,799978,47320.55467,447629005.39656264,3.2495124593716174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,65.5766069332283,8404.126245309684,-3.5829950353709137,-196.76532862969174
2019-10-28,9528.23,9902.1,9160.0,9205.14,80174.217323,759178942.9488419,681128,39754.681501,376584590.21858096,-3.4081047814622067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.96092650318739,8510.928079268393,58.162317104061,-145.7797994829412
2019-10-29,9204.45,9550.0,9072.0,9407.62,64158.462446,600611324.6356996,559589,32787.049174,307062268.4199178,2.1996406355579756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.13775385041323,8630.487002032607,122.02770619217517,-92.21829834791794
2019-10-30,9407.62,9409.84,9001.01,9154.72,55241.786434,506584830.0313323,524035,27416.561748,251452283.2053046,-2.6882463364804376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.90332491733547,8700.384735094925,150.49970384021435,-43.674697910291485
2019-10-31,9154.02,9405.0,8913.0,9140.85,54376.024902,498152743.7348088,490183,27252.203536,249802680.66380808,-0.15150654525751817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.671205941300606,8759.11343708227,169.98528941813674,-0.9427004446058405
2019-11-01,9140.86,9279.0,9030.0,9231.61,43594.814115,398803069.00908464,478002,22843.605042,209045155.88095695,0.9929054737797927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58.834119052166734,8822.112978804633,190.55473351003457,37.35678634632224
2019-11-02,9231.4,9373.74,9186.21,9289.52,28923.060828,268119579.73009112,325421,15316.187863,141991067.1533321,0.6273011966493325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,59.59684825884872,8884.433914964015,209.11843206055164,71.70911548916813
2019-11-03,9289.85,9362.57,9066.14,9194.71,27894.378279,256664259.6621914,326024,13611.806558,125328511.00426772,-1.0206124751332868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,57.7115462152707,8925.804059635479,213.71633340855806,100.11055907304612
2019-11-04,9196.46,9513.68,9115.84,9393.35,45894.456277,426792003.1749065,453749,24741.815925,230142613.2075244,2.1603726490558195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.528855993195904,8988.14351835075,230.7290899244199,126.23426524332089
2019-11-05,9392.4,9454.95,9175.76,9308.66,45935.873665,428156963.0785469,492885,22809.239558,212668961.37619615,-0.9015952775101588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58.73230338283578,9030.879049237315,234.67288389069836,147.92198897279638
2019-11-06,9307.73,9440.91,9250.01,9339.05,37336.170372,348607499.83121693,402997,18947.024127,176929534.86037743,0.32647019012403966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.20027334528143,9071.968509339007,237.51268960341622,165.84012909892036
2019-11-07,9339.16,9375.0,9101.0,9216.2,39117.470853,361217475.05834645,401984,19603.523572,181092296.04003775,-1.3154442903721364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.41522207243884,9091.199374760472,227.23091129169188,178.11828553747466
2019-11-08,9214.0,9261.0,8696.0,8773.73,62107.289243,555589995.9935858,567331,30046.129291,268900339.2631225,-4.801002582409253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.70945079291315,9048.87012479241,181.28910878202805,178.75245018638535
2019-11-09,8773.74,8880.0,8724.88,8809.41,29469.481405,259733491.8299089,326730,14990.422246,132136096.26889738,0.40666854348150316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,48.40092905511423,9016.942108153422,146.07511412309577,172.21698297372743
2019-11-10,8809.18,9147.19,8750.0,9039.47,34422.029797,307316853.90375423,375946,17722.19709,158219187.66195828,2.6115256299797496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,52.7404872928343,9019.945827066298,135.17349307552104,164.80828499408616
2019-11-11,9040.16,9072.32,8618.68,8733.27,44888.053545,394585996.3292871,415982,22111.943057,194310323.85678735,-3.387366737209141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.06678053354721,8981.722383457458,100.66568749037833,151.9797654933446
2019-11-12,8733.36,8888.0,8567.6,8821.94,40366.629471,352675938.430593,406765,20225.03456,176773688.17197937,1.0153127064661982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.784990412119484,8960.41806566313,79.55586046509052,137.49498448769378
2019-11-13,8821.91,8844.99,8702.0,8777.12,26810.116918,235060554.1241016,281593,13524.993035,118583622.59890504,-0.5080515170132638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.937944141670236,8935.978323574713,58.534818089550754,121.70295120806519
2019-11-14,8777.54,8800.0,8582.6,8646.68,33468.468961,290104306.9530332,337019,16272.816785,141092283.63703057,-1.4861366826476208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.463879600910474,8897.40521376475,30.99280690541491,103.56092234753514
2019-11-15,8646.38,8790.0,8400.0,8471.73,46087.417751,394708981.3155723,423919,22568.290117,193359510.76146767,-2.0233199331998075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.30988257209802,8840.648518596117,-4.895011622389575,81.8697355535502
2019-11-16,8471.62,8543.0,8400.0,8491.02,20902.299752,177222838.38564816,231473,10703.629784,90759494.93371467,0.22769847480976768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42.78122475492469,8794.031382783302,-31.417661333660362,59.21225617610809
2019-11-17,8490.74,8635.0,8350.68,8502.4,27009.037082,229995700.81158423,259594,13607.516179,115878483.61499643,0.13402394529749007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,43.07669903306919,8755.147198412194,-50.931672801652894,37.183470380555896
2019-11-18,8502.87,8503.52,8060.0,8187.17,43017.69094,358706174.8252184,366263,20525.116924,171255974.96099597,-3.707541400075265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.32666660739292,8679.416905290569,-90.78656300817966,11.589463702808786
2019-11-19,8186.5,8218.63,8003.0,8133.64,43556.061025,353463792.04443395,357382,21816.725084,177061624.17883486,-0.6538278794748331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36.437204776782025,8606.646651251827,-125.24749906163379,-15.777928850079729
2019-11-20,8133.83,8264.29,8038.4,8098.01,32466.23098,263387575.485922,288843,16751.186459,135913703.28376597,-0.43805725357896064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.82527594663685,8538.828431084918,-153.66176521107445,-43.354696122278675
2019-11-21,8098.56,8134.73,7500.0,7627.74,58418.780261,455166676.2781802,430062,26902.369851,209669250.00512215,-5.807229183466067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.921421430511856,8417.349973606928,-211.68693937133503,-77.02114477208994
2019-11-22,7627.79,7750.0,6790.0,7268.23,126603.140259,917881536.262084,817604,60867.912182,441369226.6062732,-4.713191587547561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.961227852400725,8264.133977126005,-283.41473178326123,-118.2998621743242
2019-11-23,7268.23,7344.48,7080.01,7311.57,50449.894755,364446217.3737604,414045,25882.631466,187044325.06936932,0.596293733137232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26.271895161262293,8137.125446842538,-332.92460068966284,-161.22480987739192
2019-11-24,7311.1,7330.39,6861.0,6903.28,67890.206483,481922941.3269758,446014,33387.528695,237048588.0634904,-5.584163182462865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22.31721577534131,7972.612720596866,-400.4905139275588,-209.0779506874253
2019-11-25,6900.23,7377.69,6515.0,7109.57,119645.735197,831628458.3049068,679721,60533.393613,421590444.0656638,2.988289624642193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.19819137743869,7857.5403578506175,-432.406593940982,-253.74367933813664
2019-11-26,7109.99,7340.0,7017.48,7156.14,65722.39769,469602476.91268086,433933,33301.349941,237985219.12113363,0.6550325828425629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.49582525123762,7764.020310137202,-448.7693735077264,-292.7488181720546
2019-11-27,7154.75,7655.0,6840.0,7508.52,92452.87349,671646609.1695509,582055,47058.028744,342164140.1831574,4.924163026436035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38.54599414787429,7729.953602118909,-428.3649486838631,-319.87204427441634
2019-11-28,7507.9,7643.0,7360.0,7419.49,56933.981109,427572714.94560075,388953,28876.708952,216954965.9916893,-1.1857196890998623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.245161240145045,7688.558455169721,-414.5990323838687,-338.81744189630683
2019-11-29,7418.52,7850.0,7362.3,7739.68,60745.300873,463006956.68515134,412929,31576.88619,240751084.86781704,4.315525730205172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.499461611358164,7695.374661147092,-373.54677280542455,-345.7633080781304
2019-11-30,7740.99,7810.0,7441.0,7541.89,46989.433619,358749026.3607554,346506,23743.610337,181318684.7679096,-2.5555320116594005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,41.32179218918328,7674.910039660814,-352.9044979470382,-347.191546051912
2019-12-01,7540.63,7541.85,7210.0,7390.89,60769.342313,446524917.2059704,420573,31120.002932,228709227.474782,-2.0021506545441548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39.03032608133466,7637.040701039372,-344.75565584491596,-346.7043680105128
